Id,Company_Name,Level,Parent,Partner_Type,Source,Industry_csimarket,NAICS_code,NAICS_code_2_digit
C220,Sumitomo Mitsui Banking Corporation,T1,Caterpillar Inc,Lender,SEC,Commercial Banks,522110,52
C221,"Tianrun Crankshft Co.,Ltd.",T1,Caterpillar Inc,Supplier,BoL,Metalworking Machinery Manufacturing,33351,33
C222,Jlg Industries Inc,T1,Caterpillar Inc,Importer,BoL,Construction Machinery Manufacturing,333120,33
C223,Titan Australia Pty Ltd,T1,Caterpillar Inc,Supplier,BoL,Tire Manufacturing,32621,32
C224,Jungheinrich Moosburg Gmbh,T1,Caterpillar Inc,Supplier,BoL,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,532490,53
C225,Tracmac Engineering Ltd,T1,Caterpillar Inc,Importer,BoL,Engineering Services,541330,54
C226,"Toronto-Dominion Bank, New York Branch",T1,Caterpillar Inc,Lender,SEC,Money Center Banks,521,52
C227,Toromont Industries Ltd,T1,Caterpillar Inc,Importer,BoL,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers,423810,42
C228,Toromont Cat,T1,Caterpillar Inc,Importer,BoL,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers,423810,42
C229,Finning International,T1,Caterpillar Inc,Importer,BoL,Other Industrial Machinery Manufacturing,333249,33
C230,"Indelpro, Sa De Cv",T1,Caterpillar Inc,Supplier,BoL,Plastics Material and Resin Manufacturing,325211,32
C231,"Titan International, Inc. (NYSE:TWI)",T1,Caterpillar Inc,Supplier,SEC,Auto & Truck Parts,3363,33
C232,Air Radiators Pty Ltd,T1,Caterpillar Inc,Supplier,BoL,Heating Equipment (except Warm Air Furnaces) Manufacturing,333414,33
C233,Tmt Transportation,T1,Caterpillar Inc,Supplier,BoL,Transportation and Warehousing,48-49,48
C234,Jungheinrich Norderstedt Ag & C,T1,Caterpillar Inc,Supplier,BoL,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,532490,53
C235,Jungheinrich Lueneburg,T1,Caterpillar Inc,Supplier,BoL,Photofinishing Laboratories (except One-Hour),812921,81
C236,Jungheinrich Ag,T1,Caterpillar Inc,Supplier,BoL,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,532490,53
C237,"JPMorgan Chase Bank, National Association",T1,Caterpillar Inc,Lender,SEC,Money Center Banks,521,52
C238,Steeltech Hydraulics & Robotic,T1,Caterpillar Inc,Supplier,BoL,Fluid Power Valve and Hose Fitting Manufacturing,332912,33
C239,Bergbauwerkzeuge Schmalkalden Gmbh,T1,Caterpillar Inc,Supplier,BoL,Mining Machinery and Equipment Manufacturing,333131,33
C240,Jungheinrich Landsberg Ag & Co.,T1,Caterpillar Inc,Supplier,BoL,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,532490,53
C241,Exodus Machines LLC,T1,Caterpillar Inc,Direct Investment,SEC,Industrial Machinery Manufacturing,3332,33
C242,DY Corporation (KOSE:A013570),T1,Caterpillar Inc,Supplier,SEC,Construction,23,23
C243,"GFCM Comercial Mexico, S.A. de C.V., SOFOM, E.N.R.",T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C244,"GFCM Servicios, S.A. de C.V.",T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C245,Factory Mutual Insurance Company,T1,Caterpillar Inc,Supplier,SEC,Direct Property and Casualty Insurance Carriers,524126,52
C246,Exodus Real Estate Holdings LLC,T1,Caterpillar Inc,Direct Investment,SEC,Activities Related to Real Estate,5313,53
C247,Douglas Autotech Corporation,T1,Caterpillar Inc,Supplier,SEC,Other Electronic Parts and Equipment Merchant Wholesalers,42369,42
C248,"GB Holdco (China), Inc.",T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C249,Exel Industries Société Anonyme (ENXTPA:EXE),T1,Caterpillar Inc,Supplier,SEC,Farm Machinery and Equipment Manufacturing,333111,33
C250,DY Power Corporation (KOSE:A210540),T1,Caterpillar Inc,Supplier,SEC,Construction,23,23
C251,F. G. Wilson (Proprietary) Limited,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C252,Gates Global Inc.,T1,Caterpillar Inc,Supplier,SEC,Industrial Machinery Manufacturing,3332,33
C253,F. Perkins Limited,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C254,Energyst B.V.,T1,Caterpillar Inc,Direct Investment,SEC,Hunting and Trapping,1142,11
C255,Eastfield No 25 Ltd,T1,Caterpillar Inc,Direct Investment,SEC,Mining Machinery and Equipment Manufacturing,333131,33
C256,Electro-Motive Locomotive Technologies LLC,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C257,Energy Services International Limited,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C258,EMD Locomotive Technologies Private Limited,T1,Caterpillar Inc,Direct Investment,SEC,Construction,23,23
C259,"EMD International Holdings, Inc.",T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C260,EMC Holding Corp.,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C261,F.G. Wilson (USA) LLC,T1,Caterpillar Inc,Direct Investment,SEC,Commercial and Service Industry Machinery Manufacturing,3333,33
C262,"Equipos de Acuña, S.A. de C.V.",T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C263,ERA Information & Entertainment (BVI) Limited,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C264,Electro-Motive Technical Consulting Co. (Beijing) Ltd.,T1,Caterpillar Inc,Direct Investment,SEC,Other Scientific and Technical Consulting Services,541690,54
C265,Fives Cinetic SA,T1,Caterpillar Inc,Supplier,SEC,Other Electronic Parts and Equipment Merchant Wholesalers,42369,42
C266,Fives SAS,T1,Caterpillar Inc,Supplier,SEC,Industrial Machinery Manufacturing,3332,33
C267,ERA Mining Machinery Limited,T1,Caterpillar Inc,Direct Investment,SEC,Construction,23,23
C268,FMS Equipment Rentals Inc.,T1,Caterpillar Inc,Direct Investment,SEC,Hunting and Trapping,1142,11
C269,Federal Financial Services LLC,T1,Caterpillar Inc,Direct Investment,SEC,Finance and Insurance,52,52
C270,Funrise Toy Corp.,T1,Caterpillar Inc,Licensor,SEC,Petroleum and Coal Products Manufacturing,324,32
C271,Electro-Motive Diesel Limited,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C272,Electro-Motive Diesel Africa Proprietary Limited,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C273,ESI Group SA (ENXTPA:ESI),T1,Caterpillar Inc,Supplier,SEC,Software Publishers,5112,51
C274,Energy Technologies Institute LLP,T1,Caterpillar Inc,Direct Investment,SEC,Offices of Other Holding Companies,551112,55
C275,EDC European Excavator Design Center GmbH & Co. KG,T1,Caterpillar Inc,Direct Investment,SEC,Site Preparation Contractors,238910,23
C276,FG Wilson (Engineering) Limited,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C277,Evercompounds LLC,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C278,Evercompounds S.p.a.,T1,Caterpillar Inc,Direct Investment,SEC,Chemical Manufacturing,325,32
C279,ECM S.p.A.,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C280,ECM Railway Evolution Romania s.r.l.,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C281,EURENOV SAS,T1,Caterpillar Inc,Direct Investment,SEC,Other Electronic Parts and Equipment Merchant Wholesalers,42369,42
C282,"10G, LLC",T1,Caterpillar Inc,Direct Investment,SEC,Other Electronic Parts and Equipment Merchant Wholesalers,42369,42
C283,Deutsche Bank AG - New York Branch,T1,Caterpillar Inc,Lender,SEC,"Corporate, Subsidiary, and Regional Managing Offices",551114,55
C284,Caterpillar Oil & Gas,T1,Caterpillar Inc,Direct Investment,SEC,Oil and Gas Field Machinery and Equipment Manufacturing,333132,33
C285,Caterpillar Overseas SARL,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C286,Caterpillar Overseas Limited,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C287,Caterpillar Overseas Investment Holding SARL,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C288,Caterpillar Overseas Credit Corporation SARL,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C289,Caterpillar Operator Training Ltd.,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C290,Caterpillar Okinawa Ltd.,T1,Caterpillar Inc,Direct Investment,SEC,Hunting and Trapping,1142,11
C291,Caterpillar of Canada Corporation,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C292,Caterpillar Motoren Rostock GmbH,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C293,Caterpillar of Australia Pty. Ltd.,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C294,Caterpillar North America C.V.,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C295,Caterpillar Nishinihon K.K.,T1,Caterpillar Inc,Direct Investment,SEC,Hunting and Trapping,1142,11
C296,Caterpillar (NI) Limited,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C297,Caterpillar (Newberry) LLC,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C298,Caterpillar Netherlands Holding B.V.,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C299,Caterpillar Panama Services S.A.,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C300,Caterpillar Paving Products Xuzhou Ltd.,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C301,Caterpillar Pension Trust Limited,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C302,Caterpillar Poland Sp. z o.o.,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C303,Caterpillar Power Generation Systems (Bangladesh) Limited,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C304,Caterpillar Power Generation Systems L.L.C.,T1,Caterpillar Inc,Direct Investment,SEC,Electrical Equipment Manufacturing,3353,33
C305,Caterpillar Power Systems Inc.,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C306,"Caterpillar Power Ventures International, Ltd.",T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C307,Caterpillar Prodotti Stradali S.r.L.,T1,Caterpillar Inc,Direct Investment,SEC,Construction,23,23
C308,Caterpillar Product Services Corporation,T1,Caterpillar Inc,Direct Investment,SEC,Finance and Insurance,52,52
C309,Caterpillar Propulsion AB,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C310,"Caterpillar Propulsion International Trading (Shanghai) Co., Ltd.",T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C311,Caterpillar Propulsion Italy S.R.L.,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C312,Caterpillar Propulsion Namibia (Proprietary) Limited,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C313,Caterpillar Propulsion Production AB,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C314,Caterpillar Propulsion Pte. Ltd.,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C315,Caterpillar Propulsion Singapore Pte. Ltd.,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C316,Caterpillar Motoren Verwaltungs-GmbH,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C317,Caterpillar Motoren Henstedt-Ulzburg GmbH,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C318,Datong Tongbi Machinery Company Limited,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C319,Caterpillar Leasing (Thailand) Limited,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C320,Caterpillar Logistics (UK) Limited,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C321,Caterpillar Logistics (Shanghai) Co. Ltd.,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C322,Caterpillar Logistics Services China Limited,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C323,Caterpillar Logistics ML Services France S.A.S.,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C324,Caterpillar Logistics Inc.,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C325,Caterpillar Life Insurance Company,T1,Caterpillar Inc,Direct Investment,SEC,"Direct Life, Health, and Medical Insurance Carriers",52411,52
C326,Caterpillar Leasing Operativo Limitada,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C327,"Caterpillar Motoren (Guangdong) Co., Ltd.",T1,Caterpillar Inc,Direct Investment,SEC,Electrical Equipment Manufacturing,3353,33
C328,Caterpillar Leasing GmbH (Leipzig),T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C329,"Caterpillar Leasing Chile, S.A.",T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C330,"Caterpillar Latin America Support Services, S. DE R.L.",T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C331,Caterpillar Latin America Servicios de Chile Limitada,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C332,"Caterpillar Latin America Services, S.R.L.",T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C333,"Caterpillar Latin America Services de Mexico, S. de R.L. de C.V.",T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C334,Caterpillar Luxembourg Group S.ar.l.,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C335,Caterpillar (Luxembourg) Investment Co. S.a r.l.,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C336,Caterpillar Luxembourg LLC,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C337,Caterpillar Luxembourg S.a r.l.,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C338,"Caterpillar México, S.A. De C.V.",T1,Caterpillar Inc,Direct Investment,SEC,Construction,23,23
C339,"Caterpillar Machinery Nantong Co., Ltd.",T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C340,Caterpillar Marine Asia Pacific Pte. Ltd.,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C341,Caterpillar Marine Asset Intelligence LLC,T1,Caterpillar Inc,Direct Investment,SEC,Software Publishers,5112,51
C342,Caterpillar Marine Power UK Limited,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C343,"Caterpillar Marine Trading (Shanghai) Co., Ltd.",T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C344,Caterpillar Maroc SARL,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C345,Caterpillar Materiels Routiers SAS,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C346,Caterpillar Mexico LLC,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C347,"Caterpillar Mexico, S.A. de C.V.",T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C348,Caterpillar Mining Canada ULC,T1,Caterpillar Inc,Direct Investment,SEC,Hunting and Trapping,1142,11
C349,Caterpillar Mining Chile Servicios Limitada,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C350,Caterpillar Motoren GmbH & Co. KG,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C351,Caterpillar (Qingzhou) Ltd.,T1,Caterpillar Inc,Direct Investment,SEC,Construction,23,23
C352,Caterpillar Ramos Arizpe LLC,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C353,"Caterpillar Ramos Arizpe, S. de R.L. de C.V.",T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C354,Caterpillar Work Tools B.V.,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C355,Centre de Distribution de Wallonie S.A.,T1,Caterpillar Inc,Direct Investment,SEC,Hunting and Trapping,1142,11
C356,Caterpillar (Zhengzhou) Ltd.,T1,Caterpillar Inc,Direct Investment,SEC,Construction,23,23
C357,Caterpillar (Xuzhou) Ltd.,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C358,Caterpillar (Xuzhou) Design Center Ltd.,T1,Caterpillar Inc,Direct Investment,SEC,Other Scientific and Technical Consulting Services,54169,54
C359,Caterpillar World Trading Corporation,T1,Caterpillar Inc,Direct Investment,SEC,Hunting and Trapping,1142,11
C360,"Caterpillar Work Tools, Inc.",T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C361,Caterpillar West Japan LLC,T1,Caterpillar Inc,Direct Investment,SEC,Hunting and Trapping,1142,11
C362,Caterpillar Ramos Arizpe Servicios S.A. de C.V.,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C363,Caterpillar Ventures,T1,Caterpillar Inc,Direct Investment,SEC,Portfolio Management,523920,52
C364,Caterpillar Used Equipment Services Inc.,T1,Caterpillar Inc,Direct Investment,SEC,Hunting and Trapping,1142,11
C365,Caterpillar Underground Mining Pty Ltd,T1,Caterpillar Inc,Direct Investment,SEC,Construction,23,23
C366,"Caterpillar Undercarriage (Xuzhou) Co., Ltd.",T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C367,Caterpillar UK Holdings Limited,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C368,Caterpillar UK Group Limited,T1,Caterpillar Inc,Subsidiary,SEC,Construction Machinery Manufacturing,333120,33
C369,"Certain Assets of Marble Robot, Inc.",T1,Caterpillar Inc,Direct Investment,SEC,Other Electronic Parts and Equipment Merchant Wholesalers,42369,42
C370,China Construction Bank Corporation (SEHK:939),T1,Caterpillar Inc,Lender,SEC,Blood and Organ Banks,621991,62
C371,"China Metal Products Co., Ltd. (TSEC:1532)",T1,Caterpillar Inc,Supplier,SEC,Steel Investment Foundries,331512,33
C372,"CIE Automotive, S.A. (BME:CIE)",T1,Caterpillar Inc,Supplier,SEC,Other Electronic Parts and Equipment Merchant Wholesalers,42369,42
C373,"Citibank, N.A.",T1,Caterpillar Inc,Lender,SEC,"Corporate, Subsidiary, and Regional Managing Offices",551114,55
C374,Clean Air Power Limited,T1,Caterpillar Inc,Strategic Alliance,SEC,Construction,23,23
C375,"CleanAIR Systems, Inc.",T1,Caterpillar Inc,Direct Investment,SEC,Other Electronic Parts and Equipment Merchant Wholesalers,42369,42
C376,"Commerzbank AG, New York Branch",T1,Caterpillar Inc,Lender,SEC,Blood and Organ Banks,621991,62
C377,Componenta Corporation (HLSE:CTH1V),T1,Caterpillar Inc,Supplier,SEC,Industrial Machinery Manufacturing,3332,33
C378,Concentric AB (publ) (OM:COIC),T1,Caterpillar Inc,Supplier,SEC,Construction,23,23
